event eta phi energy
0 2.4 1.7 1e-08
0 0.5 -1.4 1e-08
0 -2.8 -0.6 1e-08
0 2 -2.7 1e-08
0 -2.9 2.1 1e-08
0 1.7 0.9 1e-08
0 0.1 0.1 1e-08
0 -2.6 -2.1 1e-08
0 -0.1 -1.1 1e-08
0 -2.7 2.6 1e-08
0 -2.9 -1.3 1e-08
0 -1.3 2.8 1e-08
0 1.1 0.2 1e-08
0 1.5 2.6 1e-08
0 -2.9 1 1e-08
0 2.1 1.1 1e-08
0 2.8 1.2 1e-08
0 -0.1 -1.8 1e-08
0 -0.9 0.7 1e-08
0 0.5 0.3 1e-08
0 -1 -0.2 1e-08
0 -2.9 2.5 1e-08
0 -2.9 3.1 1e-08
0 -1 1.8 1e-08
0 0.9 -2.2 1e-08
0 1 2.3 1e-08
0 -1.4 -2.2 1e-08
0 2.9 1.1 1e-08
0 -2.1 2.6 1e-08
0 -2.1 -2.1 1e-08
0 2.2 -1.8 1e-08
0 -0.9 -2.8 1e-08
0 0.9 1.6 1e-08
0 -0.1 -0.4 1e-08
0 -2.4 0.6 1e-08
0 -0.8 -0.9 1e-08
0 1.4 0.2 1e-08
0 -2.7 2.2 1e-08
0 1.5 2.9 1e-08
0 -1.3 1.8 1e-08
0 2.4 -0.4 1e-08
0 0.5 -1.8 1e-08
0 -0.8 0.1 1e-08
0 1 1.1 1e-08
0 -2.4 -1.1 1e-08
0 0.7 -2.3 1e-08
0 0.8 -1.9 1e-08
0 -0.2 -0.8 1e-08
0 1 3 1e-08
0 0.7 2.5 1e-08
0 0.1 -2.5 1e-08
0 0.2 2 1e-08
0 -2.3 0.2 1e-08
0 -1.1 -1.4 1e-08
0 2.3 1.7 1e-08
0 -2.4 2.8 1e-08
0 -1.2 3.1 1e-08
0 3 0.5 1e-08
0 1.9 2.3 1e-08
0 1 2.6 1e-08
0 -0.8 1.5 1e-08
0 1.7 -0.5 1e-08
0 0.3 -0.6 1e-08
0 -0.3 -3.1 1e-08
0 1.8 -3.1 1e-08
0 -2.8 -0.6 1e-08
0 -2.3 3.1 1e-08
0 0.3 -1.7 1e-08
0 -1.2 -2.8 1e-08
0 -2.4 0 1e-08
0 -1.9 -1.7 1e-08
0 0 2.5 1e-08
0 0.7 2 1e-08
0 1.1 -0.8 1e-08
0 -2 -2.9 1e-08
1 -2.6 1.2 94.8976
1 -2.5 1.3 123.509
1 -2.4 1.4 49.249
1 -2.8 1.3 6.16251
1 -2.5 1.2 30.5469
1 -2.4 1.5 56.3157
1 -2.6 1.4 23.9956
1 -2.7 1.3 21.6403
1 -2.6 1.3 35.4684
1 -2.3 1.3 30.1884
1 -2.9 1.2 26.3184
1 -2.7 1.4 70.6204
1 -2.6 1.1 13.3141
1 -2.3 1.2 38.5329
1 -2.8 1.1 24.1803
1 -2.6 1.6 20.6567
1 -2.6 1.5 41.7285
1 -2.3 1.4 56.3715
1 -2.7 1.2 57.9496
1 -2.5 1.6 28.2907
1 -2.7 1.6 58.8341
1 -2.7 1.5 24.2785
1 -2.3 1.1 77.6433
1 -2.7 1 27.2201
1 -2.2 1.4 38.7414
1 -2.8 1.2 56.5675
1 -2.5 0.9 45.9036
1 -2.6 1.8 56.933
1 -2.4 1 25.1012
1 -2.7 1.8 13.1487
1 -2.5 1.1 7.68374
1 -2.8 1.6 29.0604
1 -2.6 0.8 44.9514
1 -2.2 1.1 35.5547
1 -1.3 0.9 104.104
1 -1.4 0.9 127.667
1 -1.2 0.9 49.2186
1 -1.4 0.8 66.2112
1 -1.2 1 42.3847
1 -1.3 0.8 40.1634
1 -1.3 1 4.41265
1 -1.3 1.1 56.8358
1 -1.2 0.8 32.0515
1 -1.1 0.9 58.5936
1 -1.7 0.8 49.9107
1 -1.1 1.2 57.1372
1 -1.5 1 66.2224
1 -1.4 0.7 59.1972
1 -1.2 1.1 52.4779
1 -1.6 0.9 56.3437
1 -1.1 0.8 22.3992
1 -1.6 0.3 28.0495
1 -1.3 0.7 48.0032
1 -1.2 1.2 52.1227
1 -1.4 1.2 12.094
1 -1 0.9 64.7796
1 -1 0.8 17.694
1 -1.4 0.6 71.6277
1 -1 1 0.924881
1 -1.2 0.6 64.7872
1 -1.2 0.7 39.2544
1 -0.9 1.1 35.6777
1 -1.1 1.1 25.8245
1 0.1 -1.9 94.4154
1 0 -1.8 89.4631
1 0 -1.9 38.0591
1 -0.1 -2.1 44.7493
1 0 -2.1 44.0334
1 0.1 -2 54.7849
1 -0.1 -2 53.8702
1 0 -2 37.7451
1 0.5 -2 27.0691
1 0.2 -2.1 60.4065
1 0.4 -2 4.12395
1 0.1 -2.2 56.1652
1 -0.1 -1.8 30.7003
1 -0.2 -1.8 54.5772
1 0.2 -2 72.4453
1 -0.2 -2 30.4558
1 0 -1.6 67.2014
1 -0.4 -2.1 30.9525
1 -0.2 -2.1 37.3953
1 0.1 -2.1 50.3173
1 -0.3 -1.8 56.3226
1 -0.1 -1.7 26.1287
1 0 -1.5 59.8846
1 0.2 -1.9 40.915
1 0.1 -1.8 23.6969
1 0 -1.7 36.3869
1 -0.2 -2.3 87.1302
1 -0.2 -1.9 38.5554
1 -0.1 -2.2 23.1482
1 -0.3 -2 37.9668
1 -0.1 -2.3 22.5296
1 -0.7 -2.8 106.321
1 -0.7 -2.7 132.252
1 -1 -2.7 43.1864
1 -0.6 -2.6 20.9079
1 -0.9 -2.7 72.7672
1 -0.6 -2.8 44.0252
1 -0.9 -2.6 44.3225
1 -0.8 -2.7 42.0384
1 -0.7 -2.9 55.1278
1 -0.7 -2.6 52.907
1 -0.8 -3 31.1139
1 -0.6 -2.7 31.7641
1 -0.9 -2.9 48.6995
1 -0.5 -2.8 59.8554
1 -0.9 -2.2 53.6329
1 -0.5 -2.4 64.1986
1 -0.6 -3 25.7284
1 -0.5 -2.7 42.9787
1 -0.8 -2.6 34.0504
1 -0.2 -2.5 51.4603
1 -1 -2.8 49.1617
1 -0.5 -2.3 69.6925
1 -1.1 -2.8 32.0679
1 -1 -2.3 56.1023
1 -1.1 -2.9 42.2478
1 -0.3 -2.8 29.4507
1 -0.6 -2.5 42.0789
1 -0.5 -2.6 15.2498
1 -0.1 -2.7 62.467
1 -0.7 -2.3 34.2894
1 -0.4 -2.8 56.3752
1 -1.6 0.6 126.762
1 -1.6 1 105.275
1 -1.5 1.1 57.2463
1 -1.6 0.7 55.6129
1 -1.8 1 48.8433
1 -1.6 0.8 47.7628
1 -1.8 0.7 58.3404
1 -1.4 0.5 60.7969
1 -1.9 0.9 44.046
1 -1.7 0.5 75.7436
1 -1.6 1.2 34.7121
1 -1.5 0.4 12.1979
1 -1.8 1.1 62.9593
1 -1.9 0.4 45.2292
1 -1.6 1.1 63.6769
1 -1.7 1.2 72.6481
1 -2 1 73.2807
1 -1.3 1.2 45.7151
1 -1.7 0.6 16.0926
1 -2 0.7 28.884
1 -1.6 1.3 37.4939
1 -1.5 1.4 44.5581
1 -1.3 0.5 25.375
1 -1.3 0.6 18.2723
1 -2.1 0.6 32.5423
1 -1.1 0.7 1.36613
1 -1.9 1.2 27.827
1 -2 0.6 1.3001
1 -2.3 0.9 16.8841
1 1.3 2 68.5371
1 1.3 1.9 104.28
1 1.1 1.9 28.281
1 1.2 2 29.1137
1 1.1 2.1 52.4308
1 1.2 1.8 49.8317
1 1.5 1.9 22.2406
1 1.3 2.1 15.6187
1 1.5 1.7 59.0604
1 1.3 2.2 42.3506
1 1.5 2 26.3906
1 0.9 2.2 15.2153
1 1 2 30.6178
1 1.2 2.1 65.6736
1 1.3 2.3 55.5746
1 1.3 1.6 32.7161
1 1.2 2.3 29.3764
1 1.4 2 90.2323
1 0.8 2.1 31.2374
1 1.2 1.9 38.4398
1 1.5 2.1 68.6415
1 1.1 1.6 65.0308
1 1.2 1.7 54.651
1 1.1 2 13.2493
1 1.4 2.2 32.2422
1 1.4 2.1 92.0136
1 1.4 1.6 53.3894
1 -1.3 -0.8 139.878
1 -1.1 -0.9 153.77
1 -1.1 -1 52.6488
1 -1 -0.8 47.3573
1 -1 -0.6 27.7562
1 -1.2 -0.9 55.917
1 -1.1 -0.8 24.8541
1 -1 -0.9 109.26
1 -1.2 -0.8 22.5918
1 -0.9 -0.8 83.5515
1 -0.9 -1 34.9576
1 -0.9 -0.9 40.4828
1 -1.3 -0.7 39.657
1 -1.1 -1.2 24.8582
1 -0.7 -0.8 32.3667
1 -1.5 -0.8 56.3112
1 -1.1 -0.6 54.7601
1 -0.7 -0.6 76.6455
1 -1.1 -0.5 51.9499
1 -0.8 -0.9 44.0876
1 -1.2 -1 57.7922
1 -0.7 -0.9 51.0424
1 -1.3 -1.1 40.6346
1 -1.4 -1.2 48.3874
1 -1.1 -0.2 14.4485
1 -0.8 -0.7 23.3283
1 -1.3 -1 23.4671
1 -1.3 -1.2 21.451
1 -1.6 -0.8 60.7775
1 -1.4 -0.6 30.2472
1 -0.8 -0.5 79.9108
1 -1.2 -2.2 103.362
1 -1.1 -2.1 91.0825
1 -1.1 -2.3 51.7041
1 -1.1 -2.4 20.6884
1 -0.8 -2.3 46.0185
1 -0.8 -2 19.8355
1 -1.1 -2.2 65.4316
1 -0.8 -2.2 71.5819
1 -1 -2.2 28.5039
1 -0.5 -2.1 40.248
1 -0.7 -2.2 46.9275
1 -1.7 -2.7 0.692381
1 -1.1 -2.6 53.0672
1 -1.5 -2.7 56.0241
1 -1.4 -2 46.9878
1 -0.7 -2 38.4074
1 -1.3 -2.3 26.7611
1 -1.2 -2.5 4.19385
1 -1.1 -2 39.803
1 -1 -2.6 44.0215
1 -1.3 -2.1 40.0382
1 -1.3 -2.5 26.1862
1 -1.1 -1.9 33.9105
1 -1.2 -1.9 5.64665
1 -1.3 -2 52.1131
1 -0.7 -1.9 37.1673
1 -1.3 -2.8 42.3269
1 -0.9 -2 68.8618
1 -1.1 -2.7 50.3887
1 -1.3 -2.7 26.1994
1 2.2 0.4 88.0006
1 2.4 0.1 90.0341
1 2.3 0.2 54.2515
1 2.4 0.4 45.8466
1 2.5 0.1 53.9404
1 2.3 0.3 31.0624
1 2.3 0.4 50.1774
1 2.2 0.2 64.9964
1 2.4 0.3 34.9644
1 2.3 0.1 59.7556
1 2.1 0.2 34.6305
1 2 0.2 8.42299
1 2 0.1 35.5016
1 2.4 -0.1 17.7455
1 2.1 0.4 52.4843
1 2.4 0.2 21.8784
1 2.3 0 22.2032
1 2.3 0.5 69.964
1 2.1 0.3 60.6189
1 2.2 0.5 7.3948
1 2.4 0 36.9926
1 2.6 0.2 69.3069
1 2.3 0.6 35.5128
1 2.2 0.1 36.0617
1 1.9 0.4 22.4884
1 2 0.3 60.2805
1 2.2 0.3 6.55737
1 2.6 0.3 19.4997
1 2.1 0.1 50.004
1 1.9 0.1 26.9393
1 0.4 2.6 92.202
1 0.5 2.6 134.51
1 0.5 2.7 95.3369
1 0.5 2.8 5.99432
1 0.4 2.8 18.8391
1 0.5 2.4 23.8456
1 0.6 2.7 1.35143
1 0.6 2.6 26.5759
1 0.4 2.7 38.3798
1 0.7 2.8 19.611
1 0.5 2.5 5.24886
1 0.3 2.7 65.8067
1 0.6 2.8 4.40517
1 0.2 2.7 88.4419
1 0.7 2.9 20.7391
1 0.8 2.7 54.506
1 0.8 2.9 38.9124
1 0.6 3.1 24.7707
1 0.2 2.9 45.911
1 0.3 2.6 2.92873
1 0.7 2.7 23.9738
1 0.9 2.6 29.5345
1 0.6 3 46.0833
1 0.7 2.6 46.3043
1 0.5 3.1 19.0078
1 0.8 2.8 28.9199
1 0.9 2.7 54.1279
1 0.7 2.5 48.4546
1 0.5 3 50.6328
1 0.7 3.1 46.4766
1 0.4 3 22.3381
1 0.3 2.9 29.504
1 0.8 2.2 45.9759
1 1.9 -0.5 1e-08
1 0.1 -3 1e-08
1 -1.1 2.9 1e-08
1 1 2.8 1e-08
1 1.4 1.8 1e-08
1 2.7 3 1e-08
1 -0.4 -1.5 1e-08
1 -2.8 0 1e-08
1 0.6 1.2 1e-08
1 -2.6 2.2 1e-08
1 1.6 1.7 1e-08
1 0.3 1.1 1e-08
1 1.3 0.7 1e-08
1 -1.4 -2.5 1e-08
1 -0.4 1.4 1e-08
1 2.5 2.9 1e-08
1 2.5 0.3 1e-08
1 1.9 -1.4 1e-08
1 -1.9 -2 1e-08
1 -1 -2.3 1e-08
1 2.3 -1.2 1e-08
1 1.9 0.7 1e-08
1 -0.3 2.3 1e-08
1 -2.4 1.7 1e-08
1 1.4 0 1e-08
1 2.9 1.8 1e-08
1 0.8 1.1 1e-08
1 -0.7 1.3 1e-08
1 -2.7 -1.7 1e-08
1 2.5 0.2 1e-08
1 0 -0.2 1e-08
1 -1.8 -0.4 1e-08
1 2.1 2.1 1e-08
1 1.6 -1.4 1e-08
1 -2.7 1.1 1e-08
1 2.3 1.1 1e-08
1 2.6 2.2 1e-08
1 1.6 2.5 1e-08
1 0.9 0.6 1e-08
1 1 -0.6 1e-08
1 2.3 -2.6 1e-08
1 1.8 2 1e-08
1 -2.1 -2.8 1e-08
1 -0.4 2.9 1e-08
1 0.9 0.2 1e-08
1 0.5 0.6 1e-08
1 -0.6 0.3 1e-08
1 2.1 -2.7 1e-08
1 2.7 1.6 1e-08
1 -1.7 1.9 1e-08
1 3 -0.2 1e-08
1 0.2 -0.7 1e-08
1 -2.6 0.2 1e-08
1 2.1 -2.5 1e-08
1 1.7 -1 1e-08
1 2.3 1.1 1e-08
1 -0.2 2.3 1e-08
1 2.7 -2.5 1e-08
1 -1.4 0.7 1e-08
1 -2.5 2 1e-08
1 -1.5 1.9 1e-08
1 0.4 -1.5 1e-08
1 0.5 -1.1 1e-08
1 2.3 -1.7 1e-08
1 0.8 -0.1 1e-08
1 1.2 -0.9 1e-08
1 1.9 1.9 1e-08
1 -1.2 2.8 1e-08
1 2.6 0.9 1e-08
1 0.1 -0.4 1e-08
1 -2.3 0.4 1e-08
1 1.8 3 1e-08
1 2.4 -0.7 1e-08
1 2.6 -0.9 1e-08
1 -2.1 -3 1e-08
1 0.8 0.2 1e-08
1 1.8 -1.8 1e-08
1 -2.8 -3 1e-08
1 3 -1.5 1e-08
1 -2.2 -0.5 1e-08
1 -2.3 0.7 1e-08
1 -2.2 2.5 1e-08
1 -1.6 2.5 1e-08
1 2.4 3.1 1e-08
1 1.4 1.8 1e-08
1 1.8 -1.4 1e-08
1 -0.1 1.9 1e-08
1 -1.9 1.6 1e-08
1 2.6 1.6 1e-08
1 -0.5 -0.1 1e-08
1 0.3 -1 1e-08
1 -2.4 -2.6 1e-08
1 0.3 -1.1 1e-08
1 -1.2 -0.4 1e-08
1 2.5 1.1 1e-08
1 2.9 -0.9 1e-08
1 2 -1.2 1e-08
1 -0.4 1.1 1e-08
1 0.2 -1.5 1e-08
1 -1.4 -2.4 1e-08
1 -0.1 1.9 1e-08
1 2.7 -0.6 1e-08
1 0.9 0.1 1e-08
1 -0.2 0.9 1e-08
1 -0.8 2.5 1e-08
1 -0.5 1.3 1e-08
1 -0.3 2.1 1e-08
1 -0.8 2.8 1e-08
1 2.3 -0.9 1e-08
1 2.9 -1.7 1e-08
1 2.6 2 1e-08
1 1.6 -0.5 1e-08
1 -1.8 -3 1e-08
1 -0.1 0.9 1e-08
1 1.8 1.5 1e-08
1 0.6 -1.5 1e-08
1 -0.3 -3 1e-08
1 -2.7 -2.8 1e-08
1 -1.1 0.4 1e-08
1 2.6 -0.4 1e-08
1 1.9 -0.4 1e-08
1 1 -1.8 1e-08
1 -0.7 0.5 1e-08
1 -2.8 0.9 1e-08
1 1.9 -0.7 1e-08
1 1.6 1.9 1e-08
1 -0.2 2.2 1e-08
1 1.5 1.2 1e-08
1 1.2 1 1e-08
1 -0.6 0.7 1e-08
1 0.1 2.5 1e-08
1 -0.8 2.1 1e-08
1 -0.4 -0.6 1e-08
1 0.4 -1.6 1e-08
1 -0.1 -0.6 1e-08
1 -0.9 3.1 1e-08
1 1 2.7 1e-08
1 -0.4 1.8 1e-08
1 -2.2 1.6 1e-08
1 -1.8 2.5 1e-08
1 -2.4 1.7 1e-08
1 1.7 -2.1 1e-08
1 -0.7 3.1 1e-08
1 0.4 -1.5 1e-08
1 1.9 3 1e-08
1 1.4 -0.1 1e-08
1 2.8 1.8 1e-08
1 1.7 -0.7 1e-08
1 0.2 1.6 1e-08
1 0.1 -0.7 1e-08
1 -1.7 0.9 1e-08
1 1.4 0.1 1e-08
1 2.8 1.7 1e-08
1 1.1 3 1e-08
1 2.8 -0.7 1e-08
1 -2.4 -2.6 1e-08
1 -2.3 1.2 1e-08
1 -0.8 2.7 1e-08
1 -1.3 2.5 1e-08
1 0.5 -0.6 1e-08
1 2.6 -1.9 1e-08
1 0.3 -1.2 1e-08
1 0.2 1.3 1e-08
1 -1.4 -2.1 1e-08
1 -2.3 3 1e-08
1 -2.9 -0.4 1e-08
1 1.3 -2.3 1e-08
1 0.2 1.5 1e-08
1 -1.4 -1.2 1e-08
1 2.3 2.3 1e-08
1 2.1 2.6 1e-08
1 2.9 0.9 1e-08
1 0.2 1.7 1e-08
1 2.5 -1.7 1e-08
1 2.3 2.2 1e-08
1 0.9 1 1e-08
1 0.4 1.1 1e-08
1 -0.1 2.6 1e-08
1 -0.3 -0.7 1e-08
1 2.4 -1.2 1e-08
1 0.1 -1.2 1e-08
1 0.9 -0.2 1e-08
1 0.9 -0.1 1e-08
1 2.8 2.1 1e-08
1 -0.6 1.8 1e-08
1 1.7 2.4 1e-08
1 1.6 2.6 1e-08
1 -1.8 -3 1e-08
1 -1.3 3 1e-08
1 0.1 -0.2 1e-08
1 -1.2 1.7 1e-08
1 1.8 -1.5 1e-08
1 -1.8 2.7 1e-08
1 -0.4 -1.5 1e-08
1 -1.1 1.4 1e-08
1 0.1 2.7 1e-08
1 -2.2 -2 1e-08
1 -0.4 0.1 1e-08
1 -2.7 1.1 1e-08
1 -1.6 2.1 1e-08
1 -0.4 -2 1e-08
1 -2.8 2.5 1e-08
1 -2.5 3 1e-08
1 -2.9 -1.3 1e-08
1 -1.3 -3 1e-08
1 1.4 -1.6 1e-08
1 1.8 0 1e-08
1 0.2 2.5 1e-08
1 1.3 2.9 1e-08
1 0.2 0.9 1e-08
1 -0.6 2.2 1e-08
1 -2.8 3.1 1e-08
1 0.2 1.5 1e-08
1 -2.1 -2.8 1e-08
1 0 1.2 1e-08
1 -1.4 1.5 1e-08
1 1.4 3 1e-08
1 2 -0.3 1e-08
1 -1.6 -1.8 1e-08
1 -0.3 -1.6 1e-08
1 -0.7 -0.5 1e-08
1 1 -0.5 1e-08
1 2.1 2 1e-08
1 0.2 0 1e-08
1 1.6 0.2 1e-08
1 1.3 0.8 1e-08
1 2.3 -1.9 1e-08
1 -1.7 0.2 1e-08
1 -2.2 -1.9 1e-08
1 1.8 -0.4 1e-08
1 0.1 -0.9 1e-08
1 1.4 2.3 1e-08
1 -1.2 -3 1e-08
1 -1.3 0.2 1e-08
1 2.9 0.2 1e-08
1 -1.1 3.1 1e-08
1 2.3 1.8 1e-08
1 2.8 1.9 1e-08
1 0 -0.8 1e-08
1 -1.2 2.9 1e-08
1 0.9 1.8 1e-08
1 1.1 -2.8 1e-08
1 -1.8 -3 1e-08
1 -1.7 1.7 1e-08
1 -2.7 0.6 1e-08
1 0.3 -1.8 1e-08
1 -1.8 -2.4 1e-08
1 2.9 -2.6 1e-08
1 -0.7 0 1e-08
1 -2.6 -2.8 1e-08
1 -0.3 1.5 1e-08
1 -2.4 2 1e-08
1 -1 0.4 1e-08
1 2.3 2.5 1e-08
1 1.2 0.2 1e-08
1 -0.5 -0.1 1e-08
1 0.6 0.8 1e-08
1 -2.1 -2.9 1e-08
1 2.3 -1.9 1e-08
1 0.4 0.5 1e-08
1 -1.1 2.4 1e-08
1 2 2.2 1e-08
1 1.9 -1.2 1e-08
1 2.1 -1.6 1e-08
1 -1.6 2.4 1e-08
1 -0.4 1.8 1e-08
1 1.2 -0.1 1e-08
1 -2.4 -1.5 1e-08
1 0.4 -2.3 1e-08
1 -0.8 2.6 1e-08
1 -2 -2.7 1e-08
1 1.8 0.7 1e-08
1 -1.7 0.9 1e-08
1 1.3 0.7 1e-08
1 -2.9 0.6 1e-08
1 -0.6 2 1e-08
1 -2.7 -3 1e-08
1 -0.2 -2.8 1e-08
1 0.3 1.7 1e-08
1 -1.1 3 1e-08
1 -2.4 0.1 1e-08
1 -2.2 3.1 1e-08
1 0.1 -1.5 1e-08
1 0.7 2.3 1e-08
1 2.6 -0.6 1e-08
1 0.1 -1.7 1e-08
1 1.9 -0.8 1e-08
1 0.5 0.7 1e-08
1 -1.3 -2.2 1e-08
1 -1.2 -0.4 1e-08
1 1.1 -0.8 1e-08
1 -2.3 1.2 1e-08
1 -2.4 1.7 1e-08
1 2.9 1.3 1e-08
1 2.7 -0.8 1e-08
1 1.6 0.8 1e-08
1 -0.9 1 1e-08
1 -2.7 0.4 1e-08
1 2.7 -0.7 1e-08
1 -1.8 1.5 1e-08
1 -0.7 3.1 1e-08
1 1 -1.8 1e-08
1 2 -0.5 1e-08
1 0.1 2.1 1e-08
1 -1.7 -2.1 1e-08
1 2.9 -2.5 1e-08
1 0.2 2.8 1e-08
1 -1.5 2.4 1e-08
1 -0.1 1.9 1e-08
1 2.1 3 1e-08
1 0.2 1.1 1e-08
1 -1.2 1.5 1e-08
1 1.6 2.3 1e-08
1 -2.5 -2.9 1e-08
1 1.4 0.2 1e-08
1 -0.7 0.9 1e-08
1 -0.3 -2.8 1e-08
1 2.3 1.5 1e-08
1 0.9 -0.2 1e-08
1 -0.9 1.2 1e-08
1 1.9 1.6 1e-08
1 0.6 0.5 1e-08
1 -0.2 0.5 1e-08
1 -2.1 -2.8 1e-08
1 1.5 -0.6 1e-08
1 2.3 -1.3 1e-08
1 0.3 0.2 1e-08
1 -1.2 2.8 1e-08
1 1.3 3 1e-08
1 2.3 2.4 1e-08
1 -0.5 2.5 1e-08
1 -2.5 2.2 1e-08
1 1.8 2.6 1e-08
1 -0.2 -2.3 1e-08
1 2.6 0 1e-08
1 -0.4 0.1 1e-08
1 1.8 2.9 1e-08
1 0.6 1.2 1e-08
1 2.1 -2.1 1e-08
1 -2.9 1.8 1e-08
1 1.3 -2.4 1e-08
1 0.5 -2.9 1e-08
1 2.2 -1.7 1e-08
1 -2.6 3 1e-08
1 1 -0.8 1e-08
1 -0.5 -0.2 1e-08
1 -1.1 1.9 1e-08
1 -0.2 -2.9 1e-08
1 -2.8 2.8 1e-08
1 -2.2 -2.3 1e-08
1 2.9 1.1 1e-08
1 -0.9 2.5 1e-08
1 1.4 -0.2 1e-08
1 1.7 -1.1 1e-08
1 0.8 -0.9 1e-08
1 0.4 -1.8 1e-08
1 1.9 -1.1 1e-08
1 -2.7 2.7 1e-08
1 1.2 0.4 1e-08
1 -1.6 2.4 1e-08
1 2.7 1.5 1e-08
1 -0.3 -2.8 1e-08
1 0.1 -3 1e-08
1 -0.6 -2.3 1e-08
1 -1.4 0.8 1e-08
1 1.1 -0.8 1e-08
1 2.4 -1.1 1e-08
1 0.1 1.1 1e-08
1 -1.1 2.5 1e-08
1 1.5 0.8 1e-08
1 0.4 1.2 1e-08
1 2.7 -0.3 1e-08
1 -2.3 -2.3 1e-08
1 -2.8 0 1e-08
1 1.5 -0.7 1e-08
1 0.3 0 1e-08
1 -2.3 -0.5 1e-08
1 -0.3 -0.7 1e-08
1 2.1 2.9 1e-08
1 -1.5 1.8 1e-08
1 0.9 0.8 1e-08
1 2.2 -2.7 1e-08
1 2.2 -0.4 1e-08
1 1.8 -1.8 1e-08
1 1.5 2.2 1e-08
1 0.5 0.4 1e-08
1 1.8 -1.1 1e-08
1 2.8 -0.1 1e-08
1 2 1.7 1e-08
1 -2.1 2.3 1e-08
1 -0.3 3 1e-08
1 0.4 -0.3 1e-08
1 1.6 -0.8 1e-08
1 0.4 -0.2 1e-08
1 1.3 -2.4 1e-08
1 2.1 -0.5 1e-08
1 1 2.2 1e-08
1 -1.7 -0.7 1e-08
1 0.9 1.5 1e-08
1 2.9 2.6 1e-08
1 1.1 -1.2 1e-08
1 -2.2 -2.9 1e-08
1 -0.7 2.5 1e-08
1 2.3 2.7 1e-08
1 -2.1 -1.4 1e-08
1 -2.6 -2.8 1e-08
1 -2.4 0.8 1e-08
1 2.8 -1.4 1e-08
1 2.3 -0.3 1e-08
1 3 -0.9 1e-08
1 1.5 3.1 1e-08
1 -0.3 -2.8 1e-08
1 -1.6 -2.5 1e-08
1 -0.6 -1.8 1e-08
1 -0.5 2 1e-08
1 0.1 2.7 1e-08
1 2 -0.3 1e-08
1 2.9 -2 1e-08
1 1.5 1.2 1e-08
1 -1.2 1.5 1e-08
1 -1.2 1.6 1e-08
1 -1.3 -2.2 1e-08
1 1.4 0.6 1e-08
1 0.2 -1 1e-08
1 0.1 -0.8 1e-08
1 2.5 1.8 1e-08
1 1.3 -0.5 1e-08
1 -1.7 0.3 1e-08
1 -0.4 -1.1 1e-08
1 1 -0.8 1e-08
1 -0.7 0.8 1e-08
1 2 0.8 1e-08
1 -1.5 0 1e-08
1 2.7 1.3 1e-08
1 3 -0.6 1e-08
1 -1.7 2.1 1e-08
1 2.1 1.8 1e-08
1 2.6 3 1e-08
1 0 -0.8 1e-08
1 -0.1 0.8 1e-08
1 -0.5 -0.9 1e-08
1 2.8 -0.4 1e-08
1 2.9 1.9 1e-08
1 -0.3 0.5 1e-08
1 -2.1 1.6 1e-08
1 -1.2 2.5 1e-08
1 0.3 -1.8 1e-08
1 -1.1 -1.3 1e-08
1 -1.9 2.9 1e-08
1 -1.2 1.6 1e-08
1 0.4 -2.3 1e-08
1 2.8 2.1 1e-08
1 -1.4 1.5 1e-08
1 -0.6 3 1e-08
1 -0.1 2.7 1e-08
1 1.6 -0.9 1e-08
1 1 -0.2 1e-08
1 2.1 -1 1e-08
1 1.6 2 1e-08
1 1.7 1.9 1e-08
1 1.5 -0.7 1e-08
1 -0.1 0.4 1e-08
1 2.5 -0.5 1e-08
1 -1.6 -0.3 1e-08
1 0.7 0 1e-08
1 2.6 0.7 1e-08
1 2.6 -1.6 1e-08
1 -0.7 2.6 1e-08
1 1.7 -2.1 1e-08
1 2.8 -1.3 1e-08
1 2.2 -0.8 1e-08
1 2.4 1.3 1e-08
1 -2 -2.7 1e-08
1 0.4 -1.6 1e-08
1 1.7 -1.2 1e-08
1 -0.8 0.9 1e-08
1 -2.8 1.1 1e-08
1 2.9 -2.7 1e-08
1 -2.7 0.9 1e-08
1 0.2 -1.2 1e-08
1 -1 0 1e-08
1 -0.4 1.8 1e-08
1 0.7 2 1e-08
1 2.3 3 1e-08
1 2.3 2.7 1e-08
1 1.4 -0.8 1e-08
1 0.2 -2.6 1e-08
1 1.5 2.4 1e-08
1 0.7 -0.1 1e-08
1 3 1 1e-08
1 2.6 2 1e-08
1 -1.2 1.6 1e-08
1 3 1.5 1e-08
1 1.2 0.1 1e-08
1 -0.7 0.9 1e-08
1 2 -1.4 1e-08
1 -0.8 1.6 1e-08
1 -0.5 -2 1e-08
1 0.3 0.9 1e-08
1 1.2 0.7 1e-08
1 -2.3 -3 1e-08
1 1.9 0.5 1e-08
1 -1.7 1 1e-08
1 0.6 -0.1 1e-08
1 -1.5 3.1 1e-08
1 1 1.1 1e-08
1 0.9 1.9 1e-08
1 3 3.1 1e-08
1 -0.5 2.4 1e-08
1 -1.2 -1.3 1e-08
1 -0.7 1 1e-08
1 0.3 1.7 1e-08
1 -1.6 1.6 1e-08
1 1.8 0.2 1e-08
1 1.9 1.9 1e-08
1 -1.1 2.5 1e-08
1 2.4 -2.2 1e-08
1 -2.1 -0.5 1e-08
1 -0.2 0.3 1e-08
1 -2.2 0.8 1e-08
1 2.6 1.1 1e-08
1 0.5 1.3 1e-08
1 -0.5 -1.8 1e-08
